text,label,novel
its not as ergonomic as my mac and my hands will cramp up after prolonged use.,0,0
"the laptop shut down, but will not restart no matter what i do.",0,0
the fingerprint reader stops working,0,0
"when you are customizing the light of each keys, some of the keys are emitting not enough bright lights as other keys",0,0
the screen perhaps not terribly accurate.,0,0
"2 months in and it suddenly went completely blank. no predator startup logo, no getting to bios, no booting from external media, no way in.",0,0
"the case is plastic and just feels ""cheap"" for 900",0,0
it never got past the initial setup.,0,0
i kept essentially crashing the graphics due to the ptt key being control,0,0
"the area top left of the keyboard chassis (shown in video) would make a weird noise when pressed (lightly) on, sounds like something is touching the fan.",0,0
the left ctrl key has lost a significant amount of travel.,0,0
i'm constantly getting disconnected from wifi and when i am connected it's very slow.,0,0
the fan is a little loud at times.,0,0
"there are some instabilities apparently ryzen related which end on system-wide freezes, should be patched within some months.",0,0
"cpu gets very hot, probably throttling considering it's showing 95 celcius and only 60% use in assassin's creed odyssey",0,0
it comes with some annoying bloatware,0,0
the sound which isn't much to get excited about,0,0
fans get really loud while gaming so better to use headphones.,0,0
it arrived with a split in the wire loom that exposes the wires running through the cord.,0,0
coil whine and huge dent on the computer,0,0
screen bleeding left upper corner (only on black screen of course) and black dot (like dead pixel) in lower left part of the screen.,0,0
"if you just lift the top, you'll pick up the computer.",0,0
the cooler boost is annoyingly loud.,0,0
limitation in steelseries keyboard to bind fn+anykey *currently only able to bind fn+numbers 0-9,0,0
the cooling fans get loud when it runs intense games,0,0
the battery is not replaceable,0,0
it does get pretty doggone hot on the bottom so it isn't great for use on the lap,0,0
lack sd card reader and ports,0,0
the way the hinge jacks the back of the machine off the surface its on seems to give something in there like a bottom-firing woofer a little room to work.,0,0
i can't figure out is how to change the keyboard from breathing lights to a solid color lol,0,0
bluetooth and wifi just don't work and the screen freezes until it gets back to a working temp.,0,0
the power brick is big and clunky and the transformer is on the end.,0,0
they exhaust the heat on the right side so if you're left handed this is your dream laptop.,0,0
the right shift key is smaller than a normal keyboard,0,0
"i had instances where the laptop overheated while playing ""overwatch"" and i checked the temperature via armoury crate and it was at 94% and the laptop itself was very hot when i touched it.",0,0
my laptop would give me a bsod more often than not.,0,0
cpu power is little poor.,0,0
the sound is on the weak side,0,0
the asus aura dosent seem to want to work or is available in the current software kit.,0,0
speakers located under the laptop facing down which muffles sound,0,0
the keyboard which is still not up to par with dell; hp; apple etc.,0,0
after 2 weeks of use the fans started humming,0,0
the gold trim and the profile are just a little less cool in person.,0,0
i deleted the d drive partition and turned it into unallocated space the primary partition (the os drive) would not let me extend into the unallocated space,0,0
"this laptop are light bleed in the corners of the screen, which is pretty dissapointing for the amount of money you are spending.",0,0
the windows update function was set to be off for some reason,0,0
the plug you insert to the computer will not connect,0,0
the windows button button location and the hdmi wire doesnt go into the hdmi port on the side.,0,0
i understand that if i'm gaming or using a moderate amount of cpu that the battery life would be terrible,0,0
the upper side of the keyboard is getting very hot.,0,0
"when playing video games, the fans run even at higher speeds, w/o pressing on the area it will make that weird sound and will be really loud when pressed on",0,0
a bit heavy on the portability side,0,0
it has overheating issues even when games aren't on ultra settings.,0,0
the emmc storage is freaking slow.,0,0
the battery does not last more than a couple hours under heavy game use.,0,0
there is no hardware keyboard remapping tool,0,0
screen brightness is extremely dim,0,0
the holes collects dirt easily and are not easy to clean,0,0
"if you plug in headphones to the 3.5 mm socket, you can easily hear the electronic circuit noise in the background",0,0
battery is on the rather weak end of the laptop and the display of 120hz kind of goes to waste with newer title,0,0
fans can get quite loud.,0,0
"whatever rubberized finish they placed for the wrist-rest, and the vents directly above the cpu/gpu",0,0
cpu coil whinin is noticale,0,0
these edges dig into your legs (if you are using it as a laptop) and it quickly becomes uncomfortable.,0,0
the temperature is not from the gpu but the cpu (over 90 celsius spikes) that causes the fan to kick into turbo mode and super noisy,0,0
camera is mediocre,0,0
"the battery drains faster than i expected, even doing very light works.",0,0
the fan is running at 100% speed even on silent mode.,0,0
biggest drawback is the lack of touchscreen,0,0
it gets too hot when you play at full power.,0,0
the touch pad is on the right of the keyboard and doubles as the numeric pad. it feels narrow and awkward,0,0
msi chooses not to fine-polish the hard external plastic cover of the laptop so the micro scratches covering the entire laptop will collect every single dust particle and snack crumbs and other biologicals,0,0
keys could be a little wider and spaced farther apart given the size of the bottom half of the laptop.,0,0
maximum fans speed is a strong quality one so expect lot of noise when activated,0,0
the cpu drops dramatically when unplugged,0,0
when i changed to win 10 the connection via bluetooth stopped working,0,0
"some of the lightest load, 6-7% cpu load, a second later, the fans start going bunkers.",0,0
"i noticed my touchpad had become hard to use, often a sign of a swollen battery.",0,0
it won't power on if unplugged and immediately shuts down if unplugged,0,0
had some issues with the display and audio drivers not working a month in,0,0
the coil whine in this machine is considerably worse than the coil whine in the previous machine i owned,0,0
